temperature;soilMoisture;precipitation;ndvi;evatrasporation;Level
NULL;2.156;0;NULL;NULL;497.333
NULL;4.454;0;NULL;NULL;518.744
NULL;4.443;0;NULL;NULL;540.171
NULL;4.563;0;NULL;NULL;553.883
NULL;4.139;0;NULL;NULL;511.461
NULL;7.519;40.324;NULL;NULL;541.671
NULL;2.745;0;NULL;NULL;505.143
NULL;4.564;0;NULL;NULL;514.32
NULL;1.411;0;NULL;NULL;493.471
NULL;4.68;0;NULL;NULL;563.965
NULL;4.088;0;NULL;NULL;503.66
NULL;4.237;0;NULL;NULL;504.141
NULL;4.161;0;NULL;NULL;494.415
NULL;2.089;0;NULL;NULL;497.173
NULL;4.846;0;NULL;NULL;519.055
NULL;4.395;0;NULL;NULL;541.01
NULL;4.586;0;NULL;NULL;554.269
NULL;4.139;0;NULL;NULL;511.862
NULL;6.24;8.065;NULL;NULL;549.962
NULL;2.708;0;NULL;NULL;504.959
NULL;4.349;0;NULL;NULL;516.35
NULL;1.466;0;NULL;NULL;493.44
NULL;4.611;0;NULL;NULL;564.882
NULL;4.042;0;NULL;NULL;503.883
NULL;4.276;0;NULL;NULL;505.073
NULL;3.939;0;NULL;NULL;494.554
NULL;2.059;0;NULL;NULL;497.016
NULL;4.06;0;NULL;NULL;517.961
NULL;4.478;0;NULL;NULL;511.978
NULL;4.401;0;NULL;NULL;524.483
NULL;2.942;2.13;NULL;NULL;508.022
NULL;3.601;0;NULL;NULL;502.142
NULL;4.147;0;NULL;NULL;508.66
NULL;2.855;0;NULL;NULL;497.241
NULL;1.612;0;NULL;NULL;494.413
NULL;4.765;0;NULL;NULL;534.138
NULL;2.469;0;NULL;NULL;497.709
NULL;3.409;0;NULL;NULL;503.691
NULL;2.034;0;NULL;NULL;492.514
NULL;1.848;0;NULL;NULL;501.865
NULL;6.085;23.936;NULL;NULL;520.039
NULL;4.345;0;NULL;NULL;541.507
NULL;5.039;3.736;NULL;NULL;554.606
NULL;4.102;11.945;NULL;NULL;512.14
NULL;6.242;8.065;NULL;NULL;558.131
NULL;2.616;0;NULL;NULL;504.775
NULL;4.47;20.843;NULL;NULL;517.99
NULL;4.698;11.001;NULL;NULL;493.537
NULL;4.583;0;NULL;NULL;565.391
NULL;3.987;0;NULL;NULL;503.981
NULL;4.187;0;NULL;NULL;505.794
NULL;3.841;0;NULL;NULL;494.628
NULL;1.998;0;NULL;NULL;496.862
NULL;4.012;0;NULL;NULL;518.126
NULL;5.597;0;NULL;NULL;512.218
NULL;4.398;0;NULL;NULL;526.372
NULL;2.943;0;NULL;NULL;507.976
NULL;4.361;8.398;NULL;NULL;502.068
NULL;4.1;0;NULL;NULL;509.133
NULL;3.343;0;NULL;NULL;497.392
NULL;1.736;0;NULL;NULL;494.365
NULL;4.511;0;NULL;NULL;536.143
NULL;2.455;0;NULL;NULL;497.639
NULL;3.993;6.771;NULL;NULL;503.491
NULL;2.583;0;NULL;NULL;492.507
NULL;1.891;0;NULL;NULL;501.65
NULL;3.987;0;NULL;NULL;518.242
NULL;4.956;0;NULL;NULL;513.778
NULL;4.479;0;NULL;NULL;527.789
NULL;2.891;0;NULL;NULL;507.926
NULL;4.857;0;NULL;NULL;502.776
NULL;4.048;0;NULL;NULL;509.36
NULL;4.363;0;NULL;NULL;497.68
NULL;1.778;0;NULL;NULL;494.317
NULL;4.731;0;NULL;NULL;537.667
NULL;3.252;0;NULL;NULL;497.57
NULL;4.472;0;NULL;NULL;503.379
NULL;2.532;0;NULL;NULL;492.499
NULL;1.924;0;NULL;NULL;501.437
NULL;3.948;0;NULL;NULL;518.323
NULL;4.371;0;NULL;NULL;515.704
NULL;4.488;0;NULL;NULL;528.965
NULL;2.776;0;NULL;NULL;507.874
NULL;4.186;0;NULL;NULL;504.091
NULL;3.996;0;NULL;NULL;509.424
NULL;4.636;0;NULL;NULL;498.107
NULL;1.83;0;NULL;NULL;494.271
NULL;4.521;0;NULL;NULL;538.987
NULL;3.966;0;NULL;NULL;497.506
NULL;4.168;0;NULL;NULL;503.362
NULL;2.383;0;NULL;NULL;492.494
NULL;1.949;0;NULL;NULL;501.225
NULL;3.931;0;NULL;NULL;518.374
NULL;4.285;0;NULL;NULL;517.22
NULL;4.305;0;NULL;NULL;529.969
NULL;2.763;0;NULL;NULL;507.821
NULL;4.121;0;NULL;NULL;505.12
NULL;3.913;0;NULL;NULL;509.353
NULL;5.23;22.583;NULL;NULL;499.028
NULL;1.815;0;NULL;NULL;494.228
NULL;4.406;0;NULL;NULL;540.054
NULL;3.438;0;NULL;NULL;497.461
NULL;4.073;0;NULL;NULL;503.315
NULL;2.612;2.042;NULL;NULL;492.491
NULL;1.96;0;NULL;NULL;501.017
NULL;3.947;0;NULL;NULL;518.394
NULL;4.213;0;NULL;NULL;518.333
14.601;4.906;0;NULL;112;530.731
NULL;2.819;0;NULL;NULL;507.767
NULL;4.119;0;NULL;NULL;505.842
NULL;3.808;0;NULL;NULL;509.204
14.719;4.223;0;NULL;81;500.7
NULL;1.76;0;NULL;NULL;494.184
NULL;4.356;0;NULL;NULL;540.776
NULL;3.265;2.008;NULL;NULL;497.409
15.04;3.942;0;NULL;67;503.242
NULL;2.435;0;NULL;NULL;492.491
NULL;1.942;0;NULL;NULL;500.809
14.618;3.993;0;NULL;124;518.394
14.759;4.164;0;NULL;82;519.089
NULL;4.882;0;NULL;NULL;531.845
14.98;2.843;0;NULL;;507.714
NULL;5.376;0;NULL;99;506.481
NULL;3.72;0;NULL;;509.018
NULL;4.126;0;NULL;NULL;502.138
14.917;1.818;0;NULL;57;494.14
14.731;4.327;0;NULL;114;541.185
14.574;3.125;0;NULL;98;497.353
NULL;3.886;0;NULL;NULL;503.127
14.935;2.243;0;NULL;60;492.491
15.025;1.951;0;NULL;;500.605
NULL;2.224;0;NULL;NULL;506.6
NULL;2.476;0;NULL;NULL;510.036
NULL;4.203;0;NULL;NULL;514.629
NULL;3.054;0;NULL;NULL;508.402
NULL;3.657;0;NULL;NULL;503.162
NULL;4.062;0;NULL;NULL;509.335
NULL;2.367;0;NULL;NULL;498.83
NULL;2.214;0;NULL;NULL;496.644
NULL;3.765;0;NULL;NULL;507.811
NULL;1.586;5.038;NULL;NULL;500.394
NULL;1.67;0;NULL;NULL;495.607
NULL;1.5;0;NULL;NULL;494.319
NULL;3.834;0;NULL;NULL;495.812
NULL;4.734;0;NULL;NULL;506.112
NULL;2.154;0;NULL;NULL;508.447
NULL;3.621;0;NULL;NULL;516.38
NULL;3.044;0;NULL;NULL;508.343
NULL;2.617;2.561;NULL;NULL;502.981
NULL;3.141;0;NULL;NULL;508.625
NULL;2.639;0;NULL;NULL;497.788
NULL;3.186;0;NULL;NULL;495.898
NULL;2.962;0;NULL;NULL;507.787
NULL;1.755;0;NULL;NULL;499.51
NULL;1.675;0;NULL;NULL;495.06
NULL;1.307;0;NULL;NULL;493.651
NULL;3.27;0;NULL;NULL;495.302
NULL;5.516;5.721;NULL;NULL;506.578
NULL;2.087;0;NULL;NULL;508.283
NULL;3.403;0;NULL;NULL;516.065
NULL;3.158;0;NULL;NULL;508.313
NULL;3.065;0;NULL;NULL;502.944
NULL;3.539;0;NULL;NULL;508.402
NULL;2.465;0;NULL;NULL;497.68
NULL;3.099;0;NULL;NULL;495.822
NULL;4.414;0;NULL;NULL;507.757
NULL;1.828;0;NULL;NULL;499.421
NULL;1.7;0;NULL;NULL;495.004
NULL;1.318;0;NULL;NULL;493.587
NULL;4.405;0;NULL;NULL;495.25
NULL;4.418;0;NULL;NULL;508.192
NULL;2.075;0;NULL;NULL;508.12
NULL;3.263;0;NULL;NULL;515.741
NULL;3.291;0;NULL;NULL;508.278
NULL;4.054;0;NULL;NULL;502.905
NULL;3.747;0;NULL;NULL;508.178
NULL;2.385;0;NULL;NULL;497.571
NULL;2.67;0;NULL;NULL;495.75
NULL;3.8;0;NULL;NULL;507.784
NULL;1.864;0;NULL;NULL;499.332
NULL;1.69;0;NULL;NULL;494.951
NULL;1.353;0;NULL;NULL;493.523
NULL;5.629;0;NULL;NULL;496.086
NULL;4.31;0;NULL;NULL;509.697
NULL;2.074;0;NULL;NULL;507.96
NULL;3.173;0;NULL;NULL;515.411
NULL;3.133;0;NULL;NULL;508.246
NULL;3.948;0;NULL;NULL;502.872
NULL;4.411;0;NULL;NULL;507.964
NULL;4.459;0;NULL;NULL;497.501
NULL;2.32;0;NULL;NULL;495.676
NULL;3.476;0;NULL;NULL;507.832
NULL;1.983;0;NULL;NULL;499.243
NULL;1.639;0;NULL;NULL;494.899
NULL;1.359;0;NULL;NULL;493.463
NULL;4.339;0;NULL;NULL;498.234
NULL;4.145;0;NULL;NULL;510.918
NULL;2.178;0;NULL;NULL;507.801
NULL;3.103;0;NULL;NULL;515.08
NULL;2.941;0;NULL;NULL;508.216
NULL;3.736;3.736;NULL;NULL;502.854
NULL;3.795;0;NULL;NULL;507.785
NULL;4.195;0;NULL;NULL;497.637
NULL;2.247;0;NULL;NULL;495.603
NULL;3.358;0;NULL;NULL;507.853
NULL;2.405;0;NULL;NULL;499.158
NULL;1.624;0;NULL;NULL;494.848
NULL;1.362;0;NULL;NULL;493.403
NULL;4.131;0;NULL;NULL;500.202
NULL;4.111;0;NULL;NULL;511.8
NULL;2.287;0;NULL;NULL;507.645
15.061;3.046;0;3.486;101;514.752
NULL;2.797;0;NULL;NULL;508.184
NULL;3.628;0;NULL;NULL;502.831
NULL;3.551;0;NULL;NULL;507.601
15.076;3.854;0;4.055;75;497.782
NULL;2.163;0;NULL;NULL;495.53
NULL;3.33;0;NULL;NULL;507.856
NULL;2.44;0;NULL;NULL;499.073
15.067;1.642;0;3.542;70;494.795
NULL;1.35;0;NULL;NULL;493.341
NULL;4.07;0;NULL;NULL;501.659
15.069;4.066;0;4.391;109;512.347
15.212;2.216;0;3.657;64;507.491
NULL;2.863;0;NULL;NULL;514.425
15.152;2.642;0;4.278;;508.151
NULL;3.14;0;3.495;74;502.809
NULL;3.312;11.835;4.373;103;507.405
NULL;3.682;0;NULL;NULL;497.817
14.931;2.146;0;4.721;;495.458
14.869;3.217;0;4.481;139;507.849
14.982;2.392;0;4.527;103;498.989
NULL;1.672;0;NULL;NULL;494.744
15.171;1.317;0;5.024;85;493.284
0;4.4;9.481;3.424;NULL;502.693
NULL;4.039;0;NULL;NULL;512.668
NULL;2.186;0;NULL;NULL;507.34
NULL;2.595;0;NULL;NULL;514.102
NULL;2.525;0;NULL;NULL;508.116
NULL;2.82;0;NULL;NULL;502.785
NULL;4.222;0;NULL;NULL;507.208
NULL;3.419;0;NULL;NULL;497.78
NULL;2.392;0;NULL;NULL;495.389
NULL;3.174;0;NULL;NULL;507.837
NULL;2.346;0;NULL;NULL;498.905
NULL;1.702;0;NULL;NULL;494.698
NULL;1.282;0;NULL;NULL;493.228
NULL;4.001;0;NULL;NULL;503.554
NULL;4.011;0;NULL;NULL;512.844
NULL;2.311;0;NULL;NULL;507.189
NULL;3.188;2.7;NULL;NULL;513.783
NULL;2.531;0;NULL;NULL;508.08
NULL;2.628;0;NULL;NULL;502.758
NULL;4.034;0;NULL;NULL;507.071
NULL;3.541;0;NULL;NULL;497.704
NULL;2.93;0;NULL;NULL;495.32
NULL;4.052;0;NULL;NULL;507.811
NULL;2.288;0;NULL;NULL;498.824
NULL;1.696;0;NULL;NULL;494.653
NULL;1.248;0;NULL;NULL;493.178
NULL;3.89;0;NULL;NULL;504.081
NULL;4.431;6.074;NULL;NULL;512.911
NULL;2.479;0;NULL;NULL;507.041
NULL;5.127;5.399;NULL;NULL;513.674
NULL;2.589;0;NULL;NULL;508.043
NULL;2.422;0;NULL;NULL;502.729
NULL;4.233;0;NULL;NULL;506.945
NULL;3.343;0;NULL;NULL;497.614
NULL;3.387;0;NULL;NULL;495.253
NULL;4.283;0;NULL;NULL;507.817
NULL;2.218;0;NULL;NULL;498.744
NULL;1.662;0;NULL;NULL;494.608
NULL;1.21;0;NULL;NULL;493.127
NULL;3.865;0;NULL;NULL;504.249
NULL;2.165;0;NULL;NULL;506.539
NULL;2.397;0;NULL;NULL;509.848
NULL;4.1;0;NULL;NULL;515.917
NULL;3.134;0;NULL;NULL;508.396
NULL;3.731;0;NULL;NULL;503.155
NULL;3.964;0;NULL;NULL;509.771
NULL;2.18;0;NULL;NULL;498.708
NULL;2.041;0;NULL;NULL;496.555
NULL;3.507;0;NULL;NULL;507.858
NULL;1.624;0;NULL;NULL;500.29
NULL;1.704;0;NULL;NULL;495.542
NULL;1.429;0;NULL;NULL;494.239
NULL;3.45;0;NULL;NULL;495.839
NULL;4.263;0;NULL;NULL;513.031
NULL;2.625;0;NULL;NULL;506.896
NULL;4.378;0;NULL;NULL;514.071
NULL;2.634;0;NULL;NULL;508.008
NULL;2.168;0;NULL;NULL;502.7
NULL;4.161;0;NULL;NULL;506.822
NULL;2.79;0;NULL;NULL;497.525
NULL;3.045;0;NULL;NULL;495.188
NULL;4.163;0;NULL;NULL;507.872
NULL;2.556;0;NULL;NULL;498.664
NULL;1.63;2.16;NULL;NULL;494.563
NULL;1.185;0;NULL;NULL;493.074
NULL;3.771;0;NULL;NULL;504.248
NULL;4.057;0;NULL;NULL;513.188
NULL;3.379;4.305;NULL;NULL;506.753
NULL;4.106;0;NULL;NULL;514.476
NULL;2.615;0;NULL;NULL;507.974
NULL;2.031;0;NULL;NULL;502.67
NULL;3.905;0;NULL;NULL;506.698
NULL;2.557;0;NULL;NULL;497.429
NULL;2.673;0;NULL;NULL;495.124
NULL;4.009;0;NULL;NULL;507.942
NULL;3.569;0;NULL;NULL;498.584
NULL;3.81;0;NULL;NULL;494.543
NULL;1.175;0;NULL;NULL;493.019
NULL;3.536;0;NULL;NULL;504.169
NULL;4.094;0;NULL;NULL;513.273
NULL;3.955;0;NULL;NULL;506.613
NULL;4.039;0;NULL;NULL;514.655
NULL;2.588;0;NULL;NULL;507.941
NULL;1.946;0;NULL;NULL;502.639
NULL;3.605;0;NULL;NULL;506.55
NULL;2.423;0;NULL;NULL;497.329
NULL;2.464;4.844;NULL;NULL;495.062
NULL;3.982;5.707;NULL;NULL;508
NULL;4.172;0;NULL;NULL;498.503
NULL;5.706;8.935;NULL;NULL;495.507
NULL;1.229;3.559;NULL;NULL;492.966
NULL;3.203;0;NULL;NULL;504.037
NULL;5.322;4.191;NULL;NULL;513.46
NULL;4.288;0;NULL;NULL;506.472
15.245;3.968;0;NULL;;514.674
NULL;2.544;0;NULL;NULL;507.908
NULL;1.9;0;NULL;NULL;502.608
NULL;3.864;0;NULL;NULL;506.373
15.091;2.329;0;NULL;62;497.228
NULL;2.298;0;NULL;NULL;494.999
NULL;4.506;0;NULL;NULL;508.084
NULL;3.945;0;NULL;NULL;498.441
15.044;4.38;0;NULL;76;497.769
NULL;1.27;0;NULL;NULL;492.916
NULL;2.924;0;NULL;NULL;503.88
15.027;4.56;0;NULL;101;514.434
14.733;4.489;0;NULL;101;506.347
NULL;4.028;0;NULL;NULL;514.585
15.039;2.512;0;NULL;107;507.875
NULL;1.915;0;NULL;35;502.577
NULL;4.4;12.762;NULL;133;506.196
NULL;2.366;1.796;NULL;NULL;497.129
15.047;2.124;0;NULL;69;494.939
14.871;4.363;0;NULL;100;508.312
14.987;3.341;0;NULL;73;498.391
NULL;4.206;0;NULL;NULL;499.779
15.236;1.259;0;NULL;83;492.869
15.19;2.602;0;NULL;26;503.711
NULL;4.209;0;NULL;NULL;515.532
NULL;5.132;3.624;NULL;NULL;506.663
NULL;4.009;1.805;NULL;NULL;514.432
NULL;2.643;0;NULL;NULL;507.842
NULL;1.964;0;NULL;NULL;502.546
NULL;4.423;0;NULL;NULL;506.061
NULL;3.733;5.388;NULL;NULL;497.031
NULL;1.978;0;NULL;NULL;494.882
NULL;4.183;2.853;NULL;NULL;508.588
NULL;2.871;0;NULL;NULL;498.329
NULL;4.159;0;NULL;NULL;501.326
NULL;1.243;0;NULL;NULL;492.823
NULL;2.259;0;NULL;NULL;503.537
NULL;4.153;0;NULL;NULL;516.355
NULL;4.139;0;NULL;NULL;507.678
NULL;4.274;0;NULL;NULL;514.252
NULL;4.587;2.596;NULL;NULL;507.822
NULL;2.112;0;NULL;NULL;502.515
NULL;4.829;0;NULL;NULL;506.053
NULL;4.62;7.104;NULL;NULL;496.988
NULL;1.868;0;NULL;NULL;494.822
NULL;5.132;27.885;NULL;NULL;508.86
NULL;2.474;0;NULL;NULL;498.262
NULL;4.134;0.136;NULL;NULL;502.48
NULL;1.324;0;NULL;NULL;492.777
NULL;2.066;0;NULL;NULL;503.359
NULL;4.098;0;NULL;NULL;516.869
NULL;4.903;7.754;NULL;NULL;508.504
NULL;4.549;0;NULL;NULL;514.099
NULL;4.265;7.787;NULL;NULL;507.877
NULL;2.257;0;NULL;NULL;502.484
NULL;4.304;0;NULL;NULL;506.371
NULL;3.824;2.368;NULL;NULL;497.074
NULL;1.771;0;NULL;NULL;494.765
NULL;5.861;0;NULL;NULL;510.155
NULL;2.314;5.843;NULL;NULL;498.196
NULL;4.116;1.599;NULL;NULL;503.312
NULL;1.919;3.381;NULL;NULL;492.733
NULL;1.937;0;NULL;NULL;503.183
NULL;4.061;0;NULL;NULL;517.174
NULL;4.281;0;NULL;NULL;509.665
NULL;4.151;0;NULL;NULL;514.016
NULL;3.908;5.192;NULL;NULL;507.97
NULL;2.353;0;NULL;NULL;502.452
NULL;4.205;0;NULL;NULL;506.717
NULL;3.523;0;NULL;NULL;497.101
NULL;1.696;0;NULL;NULL;494.71
NULL;6.136;0;NULL;NULL;513.3
NULL;2.468;0;NULL;NULL;498.127
NULL;4.067;0;NULL;NULL;503.847
NULL;2.526;0;NULL;NULL;492.696
NULL;1.859;0;NULL;NULL;503.008
NULL;4.011;0;NULL;NULL;517.342
NULL;4.166;0;NULL;NULL;510.709
NULL;4.782;9.568;NULL;NULL;513.967
NULL;3.956;0;NULL;NULL;508.042
NULL;3.01;2.168;NULL;NULL;502.421
NULL;4.05;0;NULL;NULL;506.932
NULL;3.116;0;NULL;NULL;497.06
NULL;1.648;0;NULL;NULL;494.659
NULL;4.965;0;NULL;NULL;517.699
NULL;2.58;0;NULL;NULL;498.056
NULL;3.99;0;NULL;NULL;504.115
NULL;2.352;0;NULL;NULL;492.659
NULL;1.807;0;NULL;NULL;502.833
NULL;2.861;0;NULL;NULL;506.475
NULL;2.86;0;NULL;NULL;509.66
NULL;4.019;0;NULL;NULL;516.736
NULL;3.539;0;NULL;NULL;508.371
NULL;3.709;0;NULL;NULL;503.139
NULL;3.92;0;NULL;NULL;509.901
NULL;2.014;0;NULL;NULL;498.587
NULL;1.882;0;NULL;NULL;496.469
NULL;3.255;0;NULL;NULL;507.877
NULL;1.691;0;NULL;NULL;500.189
NULL;1.809;0;NULL;NULL;495.478
NULL;1.401;0;NULL;NULL;494.16
NULL;2.946;0;NULL;NULL;495.811
NULL;4.007;0;NULL;NULL;517.412
NULL;4.117;0;NULL;NULL;511.444
NULL;4.954;9.568;NULL;NULL;514.259
NULL;3.868;0;NULL;NULL;508.083
NULL;3.194;2.168;NULL;NULL;502.392
NULL;4.029;0;NULL;NULL;507.003
NULL;2.868;0;NULL;NULL;496.987
NULL;1.61;0;NULL;NULL;494.608
NULL;5.289;0;NULL;NULL;521.613
NULL;2.468;0;NULL;NULL;497.985
NULL;3.873;0;NULL;NULL;504.201
NULL;2.192;0;NULL;NULL;492.62
NULL;1.766;0;NULL;NULL;502.66
NULL;4.367;0;NULL;NULL;517.411
NULL;4.064;0;NULL;NULL;511.87
14.997;6.04;0;6.071;119;515.771
NULL;3.724;0;NULL;NULL;508.102
NULL;2.707;0;NULL;NULL;502.366
NULL;4.21;0;NULL;NULL;506.97
15.018;2.667;0;5.053;69;496.904
NULL;1.593;0;NULL;NULL;494.557
NULL;5.082;0;NULL;NULL;525.364
NULL;2.365;0;NULL;NULL;497.914
14.938;3.758;0;5.194;;504.175
NULL;2.001;0;NULL;NULL;492.577
NULL;1.745;0;NULL;NULL;502.491
NULL;3.344;0;NULL;NULL;506.412
NULL;3.594;0;NULL;NULL;509.476
NULL;4.064;2.025;NULL;NULL;517.107
NULL;4.453;0;NULL;NULL;508.342
NULL;3.45;0;NULL;NULL;503.124
NULL;3.761;0;NULL;NULL;509.854
NULL;1.953;0;NULL;NULL;498.467
NULL;1.909;4.055;NULL;NULL;496.384
NULL;3.013;0;NULL;NULL;507.881
NULL;1.739;0;NULL;NULL;500.088
NULL;1.857;0;NULL;NULL;495.416
NULL;1.408;0;NULL;NULL;494.083
NULL;2.55;0;NULL;NULL;495.751
NULL;3.932;0;NULL;NULL;506.352
NULL;2.87;0;NULL;NULL;509.301
NULL;4.092;0;NULL;NULL;517.221
NULL;3.846;0;NULL;NULL;508.361
NULL;3.14;0;NULL;NULL;503.111
NULL;3.601;0;NULL;NULL;509.704
NULL;2.339;1.905;NULL;NULL;498.35
NULL;2.279;0;NULL;NULL;496.3
NULL;2.825;0;NULL;NULL;507.872
NULL;1.745;0;NULL;NULL;499.987
NULL;1.84;0;NULL;NULL;495.354
NULL;1.404;0;NULL;NULL;494.006
NULL;2.295;0;NULL;NULL;495.679
NULL;3.421;0;NULL;NULL;506.298
NULL;2.598;0;NULL;NULL;509.128
NULL;3.959;0;NULL;NULL;517.209
NULL;3.625;0;NULL;NULL;508.389
NULL;3.117;0;NULL;NULL;503.093
NULL;3.434;0;NULL;NULL;509.513
NULL;2.432;1.784;NULL;NULL;498.234
NULL;2.391;0;NULL;NULL;496.218
NULL;2.711;3.58;NULL;NULL;507.857
NULL;1.757;0;NULL;NULL;499.889
NULL;1.812;0;NULL;NULL;495.292
NULL;1.371;0;NULL;NULL;493.932
NULL;2.148;0;NULL;NULL;495.602
NULL;3.157;0;NULL;NULL;506.25
NULL;2.385;0;NULL;NULL;508.955
15.281;3.887;0;NULL;95;517.099
NULL;3.431;0;NULL;NULL;508.397
NULL;3.003;0;NULL;NULL;503.071
NULL;3.409;0;NULL;NULL;509.299
15.227;2.588;2.038;NULL;111;498.119
NULL;2.252;0;NULL;NULL;496.135
NULL;2.829;0;NULL;NULL;507.84
NULL;1.746;0;NULL;NULL;499.792
15.288;1.757;0;NULL;99;495.232
NULL;1.339;0;NULL;NULL;493.859
NULL;2.199;0;NULL;NULL;495.524
14.883;2.926;0;NULL;126;506.2
15.435;2.304;0;NULL;60;508.783
NULL;3.813;0;NULL;NULL;516.906
15.284;3.243;0;NULL;128;508.388
NULL;2.763;0;NULL;;503.047
NULL;3.854;0;NULL;138;509.07
NULL;2.913;0;NULL;NULL;498.007
15.569;2.711;0;NULL;35;496.054
15.522;2.861;0;NULL;116;507.822
15.216;1.713;0;NULL;71;499.696
NULL;1.696;0;NULL;NULL;495.175
15.086;1.326;0;NULL;129;493.786
15.326;2.626;5.569;NULL;99;495.449
NULL;3.153;0;NULL;NULL;506.15
NULL;2.234;0;NULL;NULL;508.615
NULL;3.638;0;NULL;NULL;516.667
NULL;3.094;0;NULL;NULL;508.368
NULL;2.651;0;NULL;NULL;503.016
NULL;3.483;0;NULL;NULL;508.844
NULL;2.944;0;NULL;NULL;497.896
NULL;3.192;0;NULL;NULL;495.976
NULL;2.868;0;NULL;NULL;507.804
NULL;1.712;0;NULL;NULL;499.6
NULL;1.675;0;NULL;NULL;495.118
NULL;1.32;0;NULL;NULL;493.718
NULL;2.868;0;NULL;NULL;495.375
NULL;1.97;0;NULL;NULL;510.279
NULL;2.62;0;NULL;NULL;515.823
NULL;1.922;0;NULL;NULL;502.638
NULL;1.928;0;NULL;NULL;501.944
NULL;2.989;0;NULL;NULL;500.536
NULL;2.901;3.552;NULL;NULL;509.774
NULL;2.477;1.294;NULL;NULL;503.28
NULL;2.32;0;NULL;NULL;500.093
NULL;2.286;0;NULL;NULL;515.872
NULL;2.852;0;NULL;NULL;503.261
NULL;2.099;0;NULL;NULL;497.154
NULL;1.655;0;NULL;NULL;495.961
NULL;2.258;0;NULL;NULL;492.496
NULL;2.304;0;NULL;NULL;508.964
NULL;1.942;0;NULL;NULL;513.809
NULL;1.934;0;NULL;NULL;501.695
NULL;3.151;0;NULL;NULL;500.615
NULL;2.101;0;NULL;NULL;499.957
NULL;2.319;0;NULL;NULL;508.624
NULL;2.605;0;NULL;NULL;501.795
NULL;1.716;0;NULL;NULL;498.896
NULL;2.703;0;NULL;NULL;512.893
NULL;3.813;0;NULL;NULL;502.451
NULL;1.599;0;NULL;NULL;496.601
NULL;1.588;0;NULL;NULL;495.323
NULL;1.984;1.313;NULL;NULL;492.363
NULL;2.301;0;NULL;NULL;508.829
NULL;2.047;0;NULL;NULL;513.598
NULL;1.962;0;NULL;NULL;501.595
NULL;2.943;0;NULL;NULL;500.478
NULL;2.031;0;NULL;NULL;499.897
NULL;2.349;0;NULL;NULL;508.505
NULL;2.457;0;NULL;NULL;501.639
NULL;1.735;0;NULL;NULL;498.772
NULL;2.575;0;NULL;NULL;512.59
NULL;3.388;0;NULL;NULL;502.384
NULL;1.604;0;NULL;NULL;496.547
NULL;1.533;0;NULL;NULL;495.257
NULL;2.144;1.021;NULL;NULL;492.355
NULL;2.369;0;NULL;NULL;508.698
NULL;2.147;0;NULL;NULL;513.389
NULL;1.972;0;NULL;NULL;501.496
NULL;2.95;2.56;NULL;NULL;500.336
NULL;2.137;0;NULL;NULL;499.836
NULL;2.479;0;NULL;NULL;508.39
NULL;2.328;0;NULL;NULL;501.483
NULL;1.698;0;NULL;NULL;498.651
NULL;2.993;5.779;NULL;NULL;512.291
NULL;3.026;0;NULL;NULL;502.294
NULL;1.639;0;NULL;NULL;496.494
NULL;1.502;0;NULL;NULL;495.194
NULL;2.054;2.041;NULL;NULL;492.346
NULL;2.592;5.482;NULL;NULL;508.568
NULL;2.206;0;NULL;NULL;513.186
15.57;1.974;0;3.050;96;501.397
NULL;3.747;5.12;NULL;NULL;500.194
NULL;2.648;0;NULL;NULL;499.775
NULL;2.419;0;NULL;NULL;508.274
15.404;2.238;0;3.559;68;501.328
NULL;1.674;0;NULL;NULL;498.53
NULL;4.303;0;NULL;NULL;512.005
NULL;2.7;0;NULL;NULL;502.194
15.333;1.728;0;4.603;;496.441
NULL;1.996;2.583;NULL;NULL;495.13
NULL;1.952;0;NULL;NULL;492.338
15.557;3.454;0;3.716;127;508.441
15.378;2.288;0;3.157;93;512.987
NULL;1.954;0;NULL;NULL;501.299
15.503;4.801;0;3.699;165;500.092
NULL;2.967;0;4.670;109;499.716
NULL;2.36;0;3.594;149;508.162
NULL;2.422;0;NULL;NULL;501.174
15.389;1.736;0;3.708;88;498.415
15.371;3.669;0;4.934;132;511.752
15.56;2.422;0;4.424;115;502.089
NULL;1.884;0;NULL;NULL;496.388
15.375;3.792;1.292;4.110;135;495.068
15.416;1.884;0;4.149;;492.331
NULL;2.889;0;NULL;NULL;508.319
NULL;2.349;0;NULL;NULL;512.79
NULL;1.906;0;NULL;NULL;501.203
NULL;4.527;1.28;NULL;NULL;500.194
NULL;3.192;0;NULL;NULL;499.662
NULL;2.354;0;NULL;NULL;508.051
NULL;2.492;0;NULL;NULL;501.023
NULL;1.84;0;NULL;NULL;498.299
NULL;3.485;0;NULL;NULL;511.495
NULL;2.274;0;NULL;NULL;501.983
NULL;1.914;0;NULL;NULL;496.336
NULL;4.061;0;NULL;NULL;495.041
NULL;1.929;0;NULL;NULL;492.323
NULL;3.448;0;NULL;NULL;508.198
NULL;2.387;0;NULL;NULL;512.597
NULL;1.873;0;NULL;NULL;501.108
NULL;5.119;0;NULL;NULL;500.669
NULL;3.101;0;NULL;NULL;499.61
NULL;2.389;0;NULL;NULL;507.941
NULL;2.349;0;NULL;NULL;500.872
NULL;1.845;0;NULL;NULL;498.183
NULL;3.573;0;NULL;NULL;511.23
NULL;2.158;0;NULL;NULL;501.877
